customer_id,country,is_uk,high_value_user,pre_orders,pre_items,pre_revenue,pre_avg_basket,pre_recency_days,log_pre_orders,log_pre_revenue,treatment,conversion_30d,orders_30d,gmv_30d,coupon_targeted_obs,gmv_30d_obs
15469,United Kingdom,1,0,1,128,304.3,19.01875,69,0.6931471805599453,5.721294899740832,0,1,1,41.01827880268597,1,47.24203160902248
15473,United Kingdom,1,0,5,392,1057.2,132.15,7,1.791759469228055,6.964324630470031,0,1,1,244.94431498038242,1,249.37397103964807
15478,United Kingdom,1,0,1,288,826.83,34.45125,6,0.6931471805599453,6.718807819295791,0,1,2,141.19608725534476,1,156.63640383258587
15482,United Kingdom,1,1,5,692,2143.5,93.19565217391305,6,1.791759469228055,7.670661703956935,0,0,0,0.0,1,21.68627053955121
15484,United Kingdom,1,1,2,1742,2030.68,16.245440000000002,6,1.0986122886681098,7.616618315982085,0,1,1,38.53174415111607,1,58.86417130636207
15485,United Kingdom,1,1,2,603,1278.63,29.73558139534884,285,1.0986122886681098,7.154326252627046,0,1,2,128.21704986669462,1,149.30930791033637
15489,United Kingdom,1,0,2,398,790.9,19.290243902439023,7,1.0986122886681098,6.674435121216367,1,1,1,67.79987997422032,1,76.41040430059198
15492,United Kingdom,1,0,1,327,487.74,17.419285714285714,24,0.6931471805599453,6.191830650732204,0,1,4,169.477005711687,1,178.24944786386732
15493,United Kingdom,1,1,3,362,1318.75,6.762820512820513,99,1.3862943611198906,7.185197603703726,1,1,5,133.97611754653397,1,146.08762987533237
15494,United Kingdom,1,1,1,1077,1127.38,12.811136363636365,70,0.6931471805599453,7.028538254759493,0,1,1,29.291215789782445,1,46.2975907960783
15497,United Kingdom,1,0,1,528,970.6,97.06,269,0.6931471805599453,6.878944197128018,0,1,1,180.81204224158543,0,179.64465227763034
15498,United Kingdom,1,1,23,5189,11390.24,25.53865470852018,6,3.1780538303479458,9.340599917943168,1,1,7,421.20630789621646,1,434.60791066065457
15500,United Kingdom,1,0,1,154,406.02,22.556666666666665,31,0.6931471805599453,6.008862324284403,1,1,1,39.51843752188906,0,45.117840125786465
15502,United Kingdom,1,1,10,3879,9736.98,51.247263157894736,16,2.3978952727983707,9.18378898293072,0,1,1,92.17509088768053,1,115.2823263607668
15506,United Kingdom,1,0,1,146,209.35,3.9499999999999997,88,0.6931471805599453,5.34877281003653,0,1,1,20.946968347600706,1,33.336529873221274
15511,United Kingdom,1,0,2,94,395.25,7.1863636363636365,7,1.0986122886681098,5.98204532519149,0,1,5,135.4390092801186,1,156.204904471574
15513,United Kingdom,1,1,17,4424,11352.14,44.51819607843137,44,2.8903717578961645,9.337249636630824,1,1,4,380.14684743692726,1,391.9137540047308
15514,United Kingdom,1,1,6,1216,2561.94,23.721666666666668,175,1.9459101490553132,7.848910316023723,0,1,2,103.90723198651185,1,108.87938415125629
15521,United Kingdom,1,1,7,1470,2326.7799999999997,14.452049689440992,44,2.0794415416798357,7.752670302667546,0,1,1,24.344782347490302,1,44.63254968502763
15522,United Kingdom,1,0,1,316,259.9,6.188095238095237,37,0.6931471805599453,5.564137192142683,0,0,0,0.0,1,5.368998684119612
15525,United Kingdom,1,0,1,124,313.93,5.507543859649123,323,0.6931471805599453,5.7523503919083945,0,1,3,76.49843177917677,1,84.85627832852458
15527,United Kingdom,1,1,6,617,1608.3400000000001,15.768039215686276,39,1.9459101490553132,7.383579436042804,1,1,2,82.7573124545085,1,88.13853339378176
15529,United Kingdom,1,1,10,3180,3643.69,6.144502529510961,16,2.3978952727983707,8.201026592814998,1,1,1,24.429743195372343,1,35.03448171129738
15530,United Kingdom,1,1,3,666,1168.73,12.433297872340425,99,1.3862943611198906,7.0645282319297165,0,1,3,117.69209247456143,1,124.67872797508602
15532,United Kingdom,1,1,3,375,1225.79,6.0383743842364535,81,1.3862943611198906,7.112156280918971,0,1,1,27.448083196704708,1,40.84226361618289
15533,United Kingdom,1,0,2,183,554.74,12.607727272727272,32,1.0986122886681098,6.320300558980213,0,1,1,27.09299053274107,1,34.72568156944337
15544,United Kingdom,1,1,7,2212,2772.37,13.861849999999999,69,2.0794415416798357,7.927818466213592,0,1,3,112.44314285835725,0,120.9829053276465
15547,United Kingdom,1,1,12,3426,4199.66,7.45943161634103,17,2.5649493574615367,8.342996934782956,1,1,1,19.185644948144056,1,42.62398273427511
15550,United Kingdom,1,0,3,252,433.28,8.842448979591836,55,1.3862943611198906,6.0736894873636516,1,1,1,33.51704869878857,1,47.57848628817548
15555,United Kingdom,1,1,13,3301,3601.73,5.375716417910448,7,2.6390573296152584,8.189447170388094,1,1,4,98.79497240639924,1,105.06195458913635
15561,United Kingdom,1,0,3,95,449.66999999999996,28.104374999999997,99,1.3862943611198906,6.11073536435715,1,1,1,52.045671745015476,1,65.69376435869262
15563,United Kingdom,1,0,2,742,735.62,11.86483870967742,150,1.0986122886681098,6.602072155420804,1,0,0,0.0,1,10.670528184648758
15565,United Kingdom,1,0,1,28,88.8,22.2,20,0.6931471805599453,4.497584975308154,1,1,2,107.9402674200408,0,109.35330882782421
15568,United Kingdom,1,0,1,169,228.31,11.4155,22,0.6931471805599453,5.435074799902897,0,1,1,37.99467397172111,1,47.85847679209776
15570,United Kingdom,1,1,9,1139,2826.68,11.5374693877551,91,2.302585092994046,7.947211866441487,0,1,1,41.08091540815052,1,58.308229976668045
15571,United Kingdom,1,0,1,77,202.35,12.646875,28,0.6931471805599453,5.314928632353234,0,1,1,39.538871041246054,1,45.38755029516466
15572,United Kingdom,1,1,4,689,1555.29,11.782499999999999,59,1.6094379124341003,7.350060062693951,1,1,2,68.69842646620248,1,83.60432132105463
15573,United Kingdom,1,0,1,220,410.7,7.333928571428571,35,0.6931471805599453,6.020294928775859,0,1,1,34.53437163721143,0,43.63800638056243
15582,United Kingdom,1,0,2,407,541.51,15.041944444444445,49,1.0986122886681098,6.296206518424449,1,1,1,32.298647236897494,1,38.075212530344295
15584,United Kingdom,1,0,2,124,292.68,5.321454545454546,22,1.0986122886681098,5.682490739188579,1,1,1,9.452329157214098,1,13.273001300163525
15594,United Kingdom,1,1,3,866,1506.43,16.9261797752809,31,1.3862943611198906,7.31816149302903,1,1,1,13.911626637538074,1,29.54138255029497
15599,United Kingdom,1,0,1,361,448.83,15.476896551724137,154,0.6931471805599453,6.108869733610586,0,0,0,0.0,1,3.216601259461914
15601,United Kingdom,1,1,13,4811,6598.16,16.454264339152118,6,2.6390573296152584,8.794697647187384,0,1,2,75.01988722601327,1,80.68318849728723
15602,United Kingdom,1,0,6,773,945.19,28.642121212121214,20,1.9459101490553132,6.85244339455105,0,1,1,67.5333629425717,1,75.4665598801228
15605,United Kingdom,1,0,4,318,894.78,17.895599999999998,39,1.6094379124341003,6.797694847111816,1,1,1,26.710410059556327,0,37.40214136693987
15608,United Kingdom,1,0,3,606,971.28,16.746206896551723,10,1.3862943611198906,6.879643828821061,1,0,0,0.0,0,1.7683754247386418
15611,United Kingdom,1,1,10,284,1095.8400000000001,36.528000000000006,20,2.3978952727983707,7.000188597313224,1,1,4,340.5844270586449,1,357.65588962533417
15612,United Kingdom,1,0,1,31,69.65,23.21666666666667,11,0.6931471805599453,4.257738109130536,0,1,2,97.2816385365102,1,94.50074838760345
15615,United Kingdom,1,1,20,4454,8192.26,23.814709302325582,13,3.044522437723423,9.01106714404571,0,1,7,388.157904695431,1,406.7866576500767
15618,United Kingdom,1,0,3,215,419.041,17.460041666666665,42,1.3862943611198906,6.040352325560604,0,0,0,0.0,1,10.560195167858751
15622,United Kingdom,1,1,8,1568,3327.61,19.574176470588235,36,2.1972245773362196,8.110310078414171,1,1,3,152.70851407867065,1,164.71902511043453
15628,United Kingdom,1,1,6,1344,2041.8600000000001,17.755304347826087,15,1.9459101490553132,7.622106065793106,1,1,2,100.90420336851639,1,117.98450619693064
15630,United Kingdom,1,0,1,280,396.86,18.898095238095237,154,0.6931471805599453,5.986100184608831,0,1,1,55.54454165972456,0,58.56527136267232
15632,United Kingdom,1,1,7,1904,2978.96,19.47032679738562,13,2.0794415416798357,7.999665156590571,1,1,1,51.735239407323725,1,61.378311837176106
15640,United Kingdom,1,1,12,5173,9443.6,25.943956043956046,27,2.5649493574615367,9.15319842858883,0,1,3,167.95725968857522,1,185.9483820492547
15651,United Kingdom,1,0,1,238,227.32,14.2075,210,0.6931471805599453,5.430748153728526,1,1,1,34.871786376203495,0,44.054598911366426
15656,United Kingdom,1,0,3,202,563.63,16.103714285714286,128,1.3862943611198906,6.336170649370582,0,1,1,47.356239345155295,1,55.988590492314195
15660,United Kingdom,1,1,7,872,1256.5,17.697183098591548,35,2.0794415416798357,7.136880901973894,0,1,1,33.64239374263872,1,44.43682852801607
15669,United Kingdom,1,0,3,262,565.54,18.851333333333333,53,1.3862943611198906,6.33954768697801,1,1,2,94.67737403359796,0,95.61189361478759
15671,United Kingdom,1,1,5,1185,1972.89,30.82640625,44,1.791759469228055,7.587761494023337,0,1,1,63.628690266385256,1,84.75636943677183
15676,United Kingdom,1,0,1,555,897.8,14.718032786885246,233,0.6931471805599453,6.801060540311174,0,0,0,0.0,1,2.642086964216367
15679,United Kingdom,1,0,2,398,260.26,11.83,104,1.0986122886681098,5.565516080058417,0,0,0,0.0,1,13.471349552705085
15680,United Kingdom,1,0,1,331,478.89,15.963,315,0.6931471805599453,6.173556910972577,0,1,1,22.213956477878884,0,20.145869726756
15681,United Kingdom,1,0,3,450,703.22,21.975625,132,1.3862943611198906,6.557090807340088,1,1,1,59.34135740959644,0,62.79373589787487
15687,United Kingdom,1,1,6,984,2241.18,17.50921875,15,1.9459101490553132,7.715203885868811,1,1,1,56.63923548488649,1,69.2532478346131
15690,United Kingdom,1,0,1,204,111.0,13.875,50,0.6931471805599453,4.718498871295094,1,1,4,137.37325042501845,1,143.9711486945291
15694,United Kingdom,1,1,10,1165,4716.04,87.33407407407407,16,2.3978952727983707,8.458936763214387,0,1,5,849.6959282759288,1,874.8344977733391
15696,United Kingdom,1,1,7,795,2016.8500000000001,16.531557377049182,29,2.0794415416798357,7.609787867130055,1,1,1,55.92917668943538,1,63.47465714623443
15701,United Kingdom,1,1,3,659,1223.2,5.880769230769231,18,1.3862943611198906,7.1100428484169695,0,1,1,28.544495083007845,1,47.456692148281114
15707,United Kingdom,1,0,2,237,355.0,4.034090909090909,13,1.0986122886681098,5.87493073085203,0,0,0,0.0,0,12.387946465527719
15708,United Kingdom,1,1,6,1037,2700.43,11.491191489361702,88,1.9459101490553132,7.90153654141778,0,1,3,88.6174703450456,1,108.73060190388254
15712,United Kingdom,1,0,4,395,865.9100000000001,20.616904761904763,21,1.6094379124341003,6.764935165163929,1,0,0,0.0,1,2.013417885764908
15714,United Kingdom,1,0,1,66,132.48000000000002,26.496000000000002,27,0.6931471805599453,4.893951653883174,1,1,3,190.51017058846884,1,192.8206875349764
15719,United Kingdom,1,1,12,2352,4428.78,5.234964539007092,13,2.5649493574615367,8.396105200406465,1,1,5,116.64193043070792,1,128.13217817082952
15722,United Kingdom,1,1,3,593,1424.8,29.683333333333334,58,1.3862943611198906,7.262488338683528,1,1,2,139.52745369882436,1,156.4749011679436
15727,United Kingdom,1,1,6,2627,4609.29,17.525817490494298,56,1.9459101490553132,8.436046040736661,0,1,3,119.81289720744164,1,137.16855337197595
15737,United Kingdom,1,0,6,541,1081.51,16.38651515151515,29,1.9459101490553132,6.9870376977092645,1,1,3,134.93842382217946,1,137.3082444963813
15738,United Kingdom,1,1,14,2561,4159.97,28.492945205479455,13,2.70805020110221,8.333503499151615,1,1,3,209.7594013824914,1,220.52285663180962
15743,United Kingdom,1,0,2,119,434.05,12.766176470588235,63,1.0986122886681098,6.075460967012034,0,1,1,36.98733890167555,1,42.11844397979543
15745,United Kingdom,1,0,2,243,607.75,16.881944444444443,23,1.0986122886681098,6.411407674396799,0,1,2,85.88493645071257,1,94.80045560202322
15747,United Kingdom,1,0,2,293,549.47,12.210444444444445,70,1.0986122886681098,6.310772458764972,0,1,2,84.75009487746105,1,106.6582676212075
15750,United Kingdom,1,1,5,1268,1617.9,7.778365384615385,22,1.791759469228055,7.38950218524746,1,1,2,49.91849676965066,1,60.31937437590997
15752,United Kingdom,1,1,6,1675,2104.15,6.098985507246377,42,1.9459101490553132,7.65214200248505,0,1,1,35.792524887610035,1,45.930777888795305
15755,United Kingdom,1,1,5,1318,2076.7400000000002,16.482063492063492,23,1.791759469228055,7.639036043522986,1,1,2,82.66201816492448,1,91.86317639406141
15763,United Kingdom,1,0,1,187,522.49,15.833030303030304,27,0.6931471805599453,6.26051792793139,0,1,1,51.58896027501883,1,65.40222770247222
15769,United Kingdom,1,1,23,27040,50694.72,437.02344827586205,3,3.1780538303479458,10.833596767869906,1,1,4,3462.468009293909,1,3478.2199597157783
15781,United Kingdom,1,0,2,66,211.3,19.20909090909091,87,1.0986122886681098,5.35800036870921,0,1,2,90.22221523870844,1,94.8448559496887
15782,United Kingdom,1,1,1,644,1638.3400000000001,78.01619047619049,39,0.6931471805599453,7.402049000793538,0,1,1,169.03877339775124,1,182.86199989508125
15785,United Kingdom,1,1,4,1011,1665.83,30.28781818181818,107,1.6094379124341003,7.4186788979464415,0,1,1,71.20843159473363,1,82.45936978898742
15786,United Kingdom,1,1,1,2310,3160.84,19.04120481927711,64,0.6931471805599453,8.058909415603633,0,1,1,37.50144426329312,1,55.276791950428596
15787,United Kingdom,1,0,1,286,492.05,5.857738095238095,11,0.6931471805599453,6.200610588778338,1,1,1,19.929559056107912,1,46.035818696885926
15791,United Kingdom,1,1,1,558,1223.24,22.652592592592594,153,0.6931471805599453,7.110075522282781,0,1,1,64.10228972773318,1,83.40747616188659
15793,United Kingdom,1,0,1,192,306.64,102.21333333333332,218,0.6931471805599453,5.728930268188853,1,1,2,420.7970470187665,1,430.2391159281223
15796,United Kingdom,1,1,6,642,1887.71,19.26234693877551,21,1.9459101490553132,7.543649335334895,0,1,2,82.76404496579894,0,86.77419204087123
15801,United Kingdom,1,0,2,536,1007.2,17.071186440677966,9,1.0986122886681098,6.91592184164853,0,1,1,41.33556247131537,1,43.275161980006274
15804,United Kingdom,1,1,9,1742,3173.52,16.52875,14,2.302585092994046,8.062911718795416,1,1,5,227.49467982776514,1,247.89681821618336
15805,United Kingdom,1,1,12,2380,3838.25,17.935747663551403,14,2.5649493574615367,8.253032314005802,0,1,1,39.20829990363644,1,59.284424973834355
15806,United Kingdom,1,0,2,413,521.88,22.690434782608694,107,1.0986122886681098,6.259351992231584,1,1,1,79.06291897287763,0,78.2663129927328
15809,United Kingdom,1,0,4,251,399.21,14.785555555555554,133,1.6094379124341003,5.991989409343697,1,1,1,42.88133743405325,1,60.16134133170896
15811,United Kingdom,1,1,5,760,1773.8,16.893333333333334,55,1.791759469228055,7.481443019504755,1,1,5,228.38507809096956,1,244.51171972428006
15814,United Kingdom,1,0,1,554,599.4200000000001,24.975833333333338,0,0.6931471805599453,6.39762941033042,0,0,0,0.0,1,14.648564412370812
15819,United Kingdom,1,1,3,1139,1585.47,15.697722772277228,80,1.3862943611198906,7.36926670129514,0,1,3,117.11556762190867,1,134.89274963410674
15821,United Kingdom,1,0,1,94,254.18,7.475882352941177,11,0.6931471805599453,5.541969178493598,1,0,0,0.0,1,8.93718472073417
15822,United Kingdom,1,0,1,160,440.2,27.5125,309,0.6931471805599453,6.089498287379348,0,0,0,0.0,1,4.270692332155079
15835,United Kingdom,1,0,3,333,675.51,19.300285714285714,87,1.3862943611198906,6.516947229467592,0,1,1,42.20397382325862,1,51.3307542690826
15838,United Kingdom,1,1,14,15782,28333.58,200.94737588652484,14,2.70805020110221,10.251838245836373,0,1,3,1131.6065339710067,1,1152.6588379843759
15839,United Kingdom,1,0,2,540,790.36,16.129795918367346,30,1.0986122886681098,6.673752984333051,1,1,1,58.787291491611,1,65.73848082021443
15845,United Kingdom,1,1,6,1661,3070.0,27.65765765765766,36,1.9459101490553132,8.029758520440822,1,1,1,58.99352935642656,1,77.63197773004563
15847,United Kingdom,1,0,1,348,180.68,20.075555555555557,237,0.6931471805599453,5.202246897797303,1,1,1,41.644583637813525,0,37.148168345669504
15850,United Kingdom,1,0,1,242,118.88,2.5293617021276593,118,0.6931471805599453,4.786491242448462,1,1,1,23.05495792072587,1,37.73530793750802
15854,United Kingdom,1,1,10,819,2839.94,28.118217821782178,36,2.3978952727983707,7.95189026230699,0,1,1,56.3824531300308,1,74.26010114897056
15856,United Kingdom,1,1,20,8891,12984.62,25.018535645472063,6,3.044522437723423,9.471597870357826,1,1,4,243.69835400163686,1,252.48568944861785
15858,United Kingdom,1,1,4,1072,1247.84,8.155816993464052,9,1.6094379124341003,7.129970399437768,0,1,2,62.12499142384217,1,76.7809042827125
15860,United Kingdom,1,0,7,385,875.2,6.630303030303031,25,2.0794415416798357,6.775594375379798,1,1,1,19.69025091113261,1,35.278896367042826
15861,United Kingdom,1,1,3,876,1130.0,5.53921568627451,84,1.3862943611198906,7.030857476116121,0,1,4,68.2280954258196,1,76.67390018190025
15862,United Kingdom,1,0,3,499,659.73,6.597300000000001,61,1.3862943611198906,6.493345284392166,1,1,5,112.33364064394121,1,115.90793921219161
15863,United Kingdom,1,0,1,2,9.2,4.6,142,0.6931471805599453,2.322387720290225,0,1,3,60.93955585720281,1,70.52257412848384
15864,United Kingdom,1,1,4,760,1478.4,86.96470588235294,16,1.6094379124341003,7.2993918791537675,0,1,2,318.4387096917418,1,347.23869407433494
15865,United Kingdom,1,0,2,312,603.85,19.479032258064517,38,1.0986122886681098,6.404980493405858,0,1,1,44.09065389154292,1,50.05518538730593
15867,United Kingdom,1,1,13,1605,3307.62,8.52479381443299,19,2.6390573296152584,8.104286463007453,0,1,2,40.76829256951884,1,59.73993656703181
15898,United Kingdom,1,0,4,424,1002.99,13.553918918918919,176,1.6094379124341003,6.911737340042709,0,1,3,125.59055223081813,1,137.15136467642623
15901,United Kingdom,1,0,2,328,233.35,3.5356060606060606,27,1.0986122886681098,5.456815724368715,1,1,2,60.216016856747636,1,66.67889745515438
15903,United Kingdom,1,1,4,1612,2520.36,48.46846153846154,20,1.6094379124341003,7.832553717468904,0,1,2,187.90449051504086,1,204.8712906257501
15906,United Kingdom,1,1,5,459,1388.2,11.19516129032258,18,1.791759469228055,7.236483320869919,1,1,3,106.73776744554048,1,120.05075947297075
15907,United Kingdom,1,0,2,256,529.52,4.305040650406504,126,1.0986122886681098,6.273857657626152,0,1,2,29.894109021494888,1,37.74728028079581
15910,United Kingdom,1,0,6,643,851.77,4.25885,14,1.9459101490553132,6.748489874556413,1,1,2,38.205296979454886,1,38.23766556281609
15916,United Kingdom,1,0,6,421,967.4300000000001,12.245949367088608,26,1.9459101490553132,6.875676203518391,0,1,2,86.12011100107703,1,95.9734935918791
15919,United Kingdom,1,0,1,242,270.72,5.524897959183674,318,0.6931471805599453,5.604772124323102,1,0,0,0.0,0,7.394561039735304
15932,United Kingdom,1,1,7,1931,2195.65,23.112105263157897,38,2.0794415416798357,7.694688751546246,1,1,3,170.80942327236573,1,187.15397792104386
15933,United Kingdom,1,0,2,616,728.27,15.495106382978722,20,1.0986122886681098,6.592044033808853,0,1,1,30.465898817084735,1,47.00894538201931
15949,United Kingdom,1,0,1,168,237.04000000000002,19.753333333333334,20,0.6931471805599453,5.472438726776652,1,0,0,0.0,1,13.481964675670103
15950,United Kingdom,1,1,3,568,1347.22,17.496363636363636,28,1.3862943611198906,7.206540482903581,0,1,4,141.34115115657792,1,156.9839033185966
15951,United Kingdom,1,0,1,174,375.16999999999996,17.053181818181816,235,0.6931471805599453,5.930041168870556,0,1,3,123.6592086028656,1,129.89165528482468
15952,United Kingdom,1,0,3,256,581.4,9.37741935483871,18,1.3862943611198906,6.367157496882476,1,1,1,29.864461639290575,1,36.94687934712215
15953,United Kingdom,1,0,5,637,1077.83,16.84109375,14,1.791759469228055,6.983632399555228,1,1,3,126.67822826399086,1,127.85516542036814
15955,United Kingdom,1,1,12,1704,3428.82,24.317872340425534,8,2.5649493574615367,8.140263060648849,0,1,3,175.95196571560956,1,190.3494923750196
15965,United Kingdom,1,0,1,74,156.19,9.761875,317,0.6931471805599453,5.057455264740146,0,1,2,71.16302283970474,1,82.03901539108966
15967,United Kingdom,1,0,1,62,173.8,4.965714285714286,268,0.6931471805599453,5.163642463221435,1,0,0,0.0,1,20.2925265867954
15969,United Kingdom,1,0,1,44,308.7,30.869999999999997,135,0.6931471805599453,5.735604086979157,1,1,2,162.82346653770807,1,175.99338847738133
15971,United Kingdom,1,1,11,1617,3995.85,117.52499999999999,2,2.4849066497880004,8.293261829861015,1,1,3,710.0532117564649,1,720.864087875637
15974,United Kingdom,1,1,6,1864,2895.0099999999998,19.42959731543624,44,1.9459101490553132,7.971089206538319,1,1,2,114.34858117917453,1,121.71237152606167
15981,United Kingdom,1,1,7,1530,2849.88,34.754634146341466,27,2.0794415416798357,7.955382997532279,1,1,5,404.1133208877961,1,418.8740083645686
15983,United Kingdom,1,1,3,700,1148.27,14.176172839506172,310,1.3862943611198906,7.046882237188818,0,0,0,0.0,1,20.870586680966497
15984,United Kingdom,1,1,8,1104,2091.96,9.64036866359447,20,2.1972245773362196,7.646334610939917,1,0,0,0.0,1,14.676301979833672
15987,United Kingdom,1,1,6,1374,1206.42,14.028139534883723,70,1.9459101490553132,7.096241130743937,0,1,2,74.16617441897827,1,93.41807946901184
15990,United Kingdom,1,0,1,171,401.37,17.450869565217392,236,0.6931471805599453,5.997372063322444,1,1,3,138.83060905342043,1,147.7438563579073
15998,United Kingdom,1,1,4,1658,2510.76,5.992267303102626,36,1.6094379124341003,7.828738981622445,0,1,2,36.3706187774542,1,56.67262138574779
16003,United Kingdom,1,1,3,595,1793.9,30.929310344827588,84,1.3862943611198906,7.492704589064096,1,1,1,70.74717973356093,0,69.16363159732695
16005,United Kingdom,1,0,2,127,298.08,3.2051612903225806,132,1.0986122886681098,5.700711096131715,1,1,1,10.951026609433733,1,30.576119330310334
16007,United Kingdom,1,1,3,1181,1485.19,4.598111455108359,18,1.3862943611198906,7.303971077131226,1,1,3,53.54569073545322,1,62.870790046110955
16008,United Kingdom,1,0,2,198,330.71,19.453529411764706,24,1.0986122886681098,5.80426109322242,1,1,1,41.194053563656325,1,55.95644754203499
16009,United Kingdom,1,0,1,208,462.19,7.002878787878788,109,0.6931471805599453,6.138137337079281,0,1,3,62.31579912759106,1,70.68269515957734
16011,United Kingdom,1,1,13,1592,2467.29,13.707166666666666,21,2.6390573296152584,7.811280882174082,1,1,2,75.01191487249481,1,90.31694747029341
16012,United Kingdom,1,1,2,551,1132.12,21.77153846153846,78,1.0986122886681098,7.032730168923539,0,1,2,106.70228751622261,1,121.25567608040173
16013,United Kingdom,1,1,38,10612,25859.4,304.22823529411767,17,3.6635616461296463,10.160468120110322,0,1,4,2239.650397659427,1,2257.1840251697363
16014,United Kingdom,1,0,2,229,529.9300000000001,3.8681021897810224,101,1.0986122886681098,6.274630185810034,0,1,1,38.70603170821235,1,51.45117896789772
16016,United Kingdom,1,0,5,355,926.49,6.762700729927007,29,1.791759469228055,6.832482012752308,0,1,2,26.24119249053806,0,34.591361561476475
16018,United Kingdom,1,0,1,44,161.9,10.793333333333333,130,0.6931471805599453,5.093136515607999,0,1,1,36.121409662141886,1,54.56910295772616
16019,United Kingdom,1,1,8,1411,3369.54,25.72167938931298,2,2.1972245773362196,8.122828247898493,1,1,2,125.99009185089238,1,143.9810211315526
16020,United Kingdom,1,0,1,290,518.8,19.95384615384615,15,0.6931471805599453,6.25344412220739,1,1,2,108.78224188525812,1,129.06428732026794
16023,United Kingdom,1,0,2,227,500.69,7.702923076923077,142,1.0986122886681098,6.217982399061142,1,0,0,0.0,0,2.5578352569348675
16029,United Kingdom,1,1,61,39566,79960.94,341.7134188034188,9,4.127134385045092,11.289306050451081,0,1,9,5642.107467114033,1,5664.572109287551
16033,United Kingdom,1,1,18,2722,7201.1900000000005,7.965918141592921,15,2.9444389791664403,8.882140425421511,0,1,6,159.7584287777711,1,178.33074681520796
16038,United Kingdom,1,0,2,229,393.33,17.101304347826087,127,1.0986122886681098,5.977188122189173,0,1,2,78.12400352298909,1,84.82877573443689
16041,United Kingdom,1,1,2,1044,2739.8,547.96,90,1.0986122886681098,7.916005127569855,1,1,2,2162.525279793545,1,2179.612684719824
16042,United Kingdom,1,0,4,546,892.8,17.505882352941175,7,1.6094379124341003,6.795482036499351,1,1,6,255.32794536112596,1,268.3469766261807
16043,United Kingdom,1,0,3,342,676.49,21.82225806451613,161,1.3862943611198906,6.518394792497323,0,1,1,59.04832890262221,1,68.85514011420658
16049,United Kingdom,1,0,1,320,488.26,4.282982456140351,24,0.6931471805599453,6.1928940455154375,1,0,0,0.0,1,12.477139107985337
16053,United Kingdom,1,1,1,1003,1124.19,18.13209677419355,71,0.6931471805599453,7.025707189267287,0,1,2,84.40492800878589,1,105.59710576474725
16057,United Kingdom,1,1,6,620,1544.23,18.605180722891568,45,1.9459101490553132,7.342928045566123,0,1,2,88.65331860794238,1,104.51307975596703
16062,United Kingdom,1,0,3,650,778.14,16.21125,83,1.3862943611198906,6.658190747310127,0,1,4,163.1290376541162,1,155.4657116420213
16066,United Kingdom,1,0,2,542,680.97,15.836511627906978,11,1.0986122886681098,6.524985668606155,0,1,1,53.47875853503757,1,73.54837944399779
16076,United Kingdom,1,1,8,1235,1887.57,16.7041592920354,3,2.1972245773362196,7.5435752079204255,1,1,4,214.0664792873524,1,228.28093070603043
16085,United Kingdom,1,0,4,471,739.98,5.872857142857143,7,1.6094379124341003,6.607973634378529,1,1,1,35.89840824150382,1,40.95872691651004
16094,United Kingdom,1,0,1,164,252.1,15.75625,169,0.6931471805599453,5.533784667551078,0,1,1,34.70799214110244,1,37.963330367185534
16102,United Kingdom,1,1,2,776,1392.8400000000001,28.425306122448983,48,1.0986122886681098,7.23981780711465,1,1,3,210.9542035489753,1,224.93552813497342
16103,United Kingdom,1,1,5,556,1413.14,30.0668085106383,29,1.791759469228055,7.254276851456352,1,1,3,220.96291889461742,1,233.58643190671552
16107,United Kingdom,1,1,4,584,1810.72,86.2247619047619,39,1.6094379124341003,7.502031949276334,1,1,1,171.32932991838496,1,182.90727313507682
16110,United Kingdom,1,0,2,353,693.93,3.4696499999999997,212,1.0986122886681098,6.543811121067789,1,1,3,44.86492252779319,1,50.77216490872575
16115,United Kingdom,1,1,6,813,1293.02,5.772410714285714,22,1.9459101490553132,7.165508930891945,0,1,1,21.7575299965464,1,40.93598694090533
16119,United Kingdom,1,0,1,172,309.48,28.134545454545457,22,0.6931471805599453,5.738119487060651,1,1,1,73.85136693610526,0,88.03354758212387
16126,United Kingdom,1,1,3,1084,3706.7000000000003,50.776712328767125,51,1.3862943611198906,8.2181670172638,0,1,3,294.0761638993282,1,314.9995934874176
16128,United Kingdom,1,1,3,790,1412.06,18.827466666666666,27,1.3862943611198906,7.253512844628017,1,1,2,91.91221172345594,1,114.64780083198336
16133,United Kingdom,1,1,27,7298,12670.75,49.111434108527135,2,3.332204510175204,9.447130385324243,0,1,1,106.12709848525292,1,119.86263829657248
16134,United Kingdom,1,0,1,158,283.53000000000003,17.720625000000002,309,0.6931471805599453,5.650838696161777,1,1,2,92.6011986327058,1,103.22919082600927
16139,United Kingdom,1,0,2,155,306.37,20.424666666666667,61,1.0986122886681098,5.728052233628939,0,1,1,62.92713620598995,1,75.48603063137168
16143,United Kingdom,1,1,5,715,1949.3600000000001,20.737872340425533,57,1.791759469228055,7.575769249903085,0,1,1,35.21449567200253,1,47.25714831014591
16145,United Kingdom,1,1,9,2590,2941.93,16.62107344632768,23,2.302585092994046,7.987160962697456,1,1,3,159.3357496734776,1,172.7813692501829
16149,United Kingdom,1,0,1,168,163.68,14.88,91,0.6931471805599453,5.104004196901704,1,1,1,25.34327556430421,1,40.47058731430267
